time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2025-02-25T06:35:01.000Z,0.936775,116.73345333333333,85.0,8.0,0.0,0.0,5,gps,,,,,,,,100,
2025-02-25T06:35:07.000Z,0.9367183333333333,116.73338833333334,89.5,6.0,0.0,0.0,6,gps,,,,,,,,100,
2025-02-25T06:35:13.000Z,0.936715,116.73334666666666,89.5,5.6,0.0,0.0,6,gps,,,,,,,,100,
2025-02-25T06:35:19.000Z,0.9366933333333333,116.73327833333333,94.1,5.4,0.0,0.0,6,gps,,,,,,,,100,
2025-02-25T06:35:25.000Z,0.9367116666666667,116.73325166666667,92.5,5.1,0.0,0.0,6,gps,,,,,,,,100,
2025-02-25T06:35:31.000Z,0.9367066666666666,116.73319666666666,101.4,4.6,0.0,0.0,6,gps,,,,,,,,100,
2025-02-25T06:35:37.000Z,0.9367033333333333,116.73318333333333,105.3,4.3,320.0,0.50597197,6,gps,,,,,,,,100,
2025-02-25T06:35:43.000Z,0.9366933333333333,116.73319166666667,112.6,4.1,256.32,0.0,7,gps,,,,,,,,100,
2025-02-25T06:35:49.000Z,0.9366916666666667,116.73319666666666,113.9,3.8,330.19,0.0,8,gps,,,,,,,,100,
2025-02-25T06:35:55.000Z,0.9366916666666667,116.73319666666666,113.9,3.8,330.19,0.0,8,gps,,,,,,,,100,
2025-02-25T06:36:01.000Z,0.9366916666666667,116.73319666666666,113.9,3.7,330.19,0.0,10,gps,,,,,,,,100,
2025-02-25T06:36:07.000Z,0.9366866666666667,116.73319500000001,117.7,3.5,289.9,0.25530222,10,gps,,,,,,,,100,
2025-02-25T06:36:13.000Z,0.9366716666666667,116.73321499999999,117.8,3.3,134.7,0.0,12,gps,,,,,,,,100,
2025-02-25T06:36:18.000Z,0.936665,116.73321833333333,117.0,2.3,108.98,0.0,13,gps,,,,,,,,100,
2025-02-25T06:36:24.000Z,0.936665,116.73321833333333,117.0,2.0,108.98,0.0,13,gps,,,,,,,,100,
2025-02-25T06:36:30.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,14,gps,,,,,,,,100,
2025-02-25T06:36:36.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,14,gps,,,,,,,,100,
2025-02-25T06:36:42.000Z,0.936665,116.73321833333333,117.0,2.0,108.98,0.0,14,gps,,,,,,,,100,
2025-02-25T06:36:48.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,16,gps,,,,,,,,100,
2025-02-25T06:36:54.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:36:59.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:05.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:11.000Z,0.936665,116.73321833333333,117.0,2.0,108.98,0.0,16,gps,,,,,,,,100,
2025-02-25T06:37:17.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:23.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:29.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:35.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:41.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,17,gps,,,,,,,,100,
2025-02-25T06:37:47.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:37:53.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:37:59.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:38:05.000Z,0.936665,116.73321833333333,117.0,1.7,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:11.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:17.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:38:23.000Z,0.936665,116.73321833333333,117.0,1.7,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:29.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:35.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:41.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:47.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:53.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:38:59.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:05.000Z,0.936665,116.73321833333333,117.0,1.7,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:11.000Z,0.936665,116.73321833333333,117.0,1.7,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:17.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:23.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:29.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:35.000Z,0.936665,116.73321833333333,117.0,1.7,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:41.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:47.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:53.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:39:59.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,20,gps,,,,,,,,100,
2025-02-25T06:40:05.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:40:11.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:40:17.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,18,gps,,,,,,,,100,
2025-02-25T06:40:23.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,18,gps,,,,,,,,100,
2025-02-25T06:40:29.000Z,0.936665,116.73321833333333,117.0,1.9,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:40:35.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,19,gps,,,,,,,,100,
2025-02-25T06:40:41.000Z,0.936665,116.73321833333333,117.0,1.8,108.98,0.0,21,gps,,,,,,,,100,
2025-02-25T06:40:47.000Z,0.9367166666666668,116.733205,106.9,1.8,310.38,0.3361136,21,gps,,,,,,,,100,
2025-02-25T06:40:53.000Z,0.9367233333333334,116.73317666666665,106.3,1.8,269.07,0.4843536,21,gps,,,,,,,,100,
2025-02-25T06:40:59.000Z,0.936735,116.73314833333333,105.8,1.8,278.05,0.52913445,21,gps,,,,,,,,100,
2025-02-25T06:41:05.000Z,0.9367333333333333,116.73310500000001,105.9,1.9,267.21,0.55178225,21,gps,,,,,,,,100,
2025-02-25T06:41:11.000Z,0.9367116666666667,116.73309666666667,105.2,1.9,221.34,0.55435586,21,gps,,,,,,,,100,
2025-02-25T06:41:17.000Z,0.936715,116.73310666666666,105.3,1.7,39.47,0.0,21,gps,,,,,,,,100,
2025-02-25T06:41:23.000Z,0.936715,116.73310666666666,105.3,1.7,39.47,0.0,21,gps,,,,,,,,100,
2025-02-25T06:41:29.000Z,0.936715,116.73310666666666,105.3,1.7,39.47,0.0,21,gps,,,,,,,,100,
2025-02-25T06:41:35.000Z,0.936715,116.73310666666666,105.3,1.7,39.47,0.0,20,gps,,,,,,,,100,
2025-02-25T06:41:41.000Z,0.936715,116.73310666666666,105.3,1.7,39.47,0.0,19,gps,,,,,,,,100,
2025-02-25T06:41:47.000Z,0.936715,116.73310666666666,105.3,1.6,39.47,0.0,21,gps,,,,,,,,100,
2025-02-25T06:41:53.000Z,0.936715,116.73310666666666,105.3,1.6,39.47,0.0,22,gps,,,,,,,,100,
2025-02-25T06:41:59.000Z,0.936715,116.73310666666666,105.3,1.6,39.47,0.0,22,gps,,,,,,,,100,
2025-02-25T06:42:05.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,22,gps,,,,,,,,100,
2025-02-25T06:42:11.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,22,gps,,,,,,,,100,
2025-02-25T06:42:17.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,22,gps,,,,,,,,100,
2025-02-25T06:42:23.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:42:29.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:42:35.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:42:41.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:42:47.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,23,gps,,,,,,,,100,
2025-02-25T06:42:53.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:42:59.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:43:05.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,23,gps,,,,,,,,100,
2025-02-25T06:43:11.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,23,gps,,,,,,,,100,
2025-02-25T06:43:17.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,23,gps,,,,,,,,100,
2025-02-25T06:43:23.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,23,gps,,,,,,,,100,
2025-02-25T06:43:29.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:43:35.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:43:41.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:43:47.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:43:53.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:43:58.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:44:04.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:44:10.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:44:16.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:44:22.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:44:28.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:44:34.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,24,gps,,,,,,,,100,
2025-02-25T06:44:40.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:44:46.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,25,gps,,,,,,,,100,
2025-02-25T06:44:52.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:44:58.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:45:04.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:45:10.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,27,gps,,,,,,,,100,
2025-02-25T06:45:16.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,27,gps,,,,,,,,100,
2025-02-25T06:45:22.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,27,gps,,,,,,,,100,
2025-02-25T06:45:28.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:45:34.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
2025-02-25T06:45:40.000Z,0.936715,116.73310666666666,105.3,1.5,39.47,0.0,27,gps,,,,,,,,100,
2025-02-25T06:45:46.000Z,0.936715,116.73310666666666,105.3,1.4,39.47,0.0,26,gps,,,,,,,,100,
